day_count,date,OPEN,CLOSE,daily_change,daily_change_perc
1,31-12-2020,13970,13981.75,11.75,0.084108805
2,30-12-2020,13980.9,13981.95,1.05,0.007510246
3,29-12-2020,13910.35,13932.6,22.25,0.159952841
4,28-12-2020,13815.15,13873.2,58.05,0.420190877
5,24-12-2020,13672.15,13749.25,77.1,0.563920086
6,23-12-2020,13473.5,13601.1,127.6,0.947044198
7,22-12-2020,13373.65,13466.3,92.65,0.692780206
8,21-12-2020,13741.9,13328.4,-413.5,-3.009045329
9,18-12-2020,13764.4,13760.55,-3.85,-0.027970707
10,17-12-2020,13713.55,13740.7,27.15,0.197979371
11,16-12-2020,13663.1,13682.7,19.6,0.143452072
12,15-12-2020,13547.2,13567.85,20.65,0.152430022
13,14-12-2020,13571.45,13558.15,-13.3,-0.097999845
14,11-12-2020,13512.3,13513.85,1.55,0.01147103
15,10-12-2020,13488.5,13478.3,-10.2,-0.075619973
16,09-12-2020,13458.1,13529.1,71,0.527563326
17,08-12-2020,13393.85,13392.95,-0.9,-0.006719502
18,07-12-2020,13264.85,13355.75,90.9,0.685269717
19,04-12-2020,13177.4,13258.55,81.15,0.615827098
20,03-12-2020,13215.3,13133.9,-81.4,-0.615952721
21,02-12-2020,13121.4,13113.75,-7.65,-0.058301706
22,01-12-2020,13062.2,13109.05,46.85,0.358668524
23,27-11-2020,13012.05,12968.95,-43.1,-0.331231435
24,26-11-2020,12906.45,12987,80.55,0.624106551
25,25-11-2020,13130,12858.4,-271.6,-2.068545316
26,24-11-2020,13002.6,13055.15,52.55,0.404149939
27,23-11-2020,12960.3,12926.45,-33.85,-0.261182226
28,20-11-2020,12813.4,12859.05,45.65,0.356267657
29,19-11-2020,12839.5,12771.7,-67.8,-0.528057946
30,18-11-2020,12860.1,12938.25,78.15,0.607693564
31,17-11-2020,12932.5,12874.2,-58.3,-0.450802242
32,14-11-2020,12823.35,12780.25,-43.1,-0.33610562
33,13-11-2020,12659.7,12719.95,60.25,0.475919651
34,12-11-2020,12702.15,12690.8,-11.35,-0.089354952
35,11-11-2020,12680.6,12749.15,68.55,0.540589562
36,10-11-2020,12556.4,12631.1,74.7,0.59491574
37,09-11-2020,12399.4,12461.05,61.65,0.497201477
38,06-11-2020,12156.65,12263.55,106.9,0.879354098
39,05-11-2020,12062.4,12120.3,57.9,0.480003979
40,04-11-2020,11783.35,11908.5,125.15,1.06209185
41,03-11-2020,11734.45,11813.5,79.05,0.673657479
42,02-11-2020,11697.35,11669.15,-28.2,-0.241080245
43,30-10-2020,11678.45,11642.4,-36.05,-0.308688225
44,29-10-2020,11633.3,11670.8,37.5,0.322350494
45,28-10-2020,11922.6,11729.6,-193,-1.618774428
46,27-10-2020,11807.1,11889.4,82.3,0.697038223
47,26-10-2020,11937.4,11767.75,-169.65,-1.421163737
48,23-10-2020,11957.9,11930.35,-27.55,-0.230391624
49,22-10-2020,11890,11896.45,6.45,0.054247267
50,21-10-2020,11958.55,11937.65,-20.9,-0.174770353
51,20-10-2020,11861,11896.8,35.8,0.301829525
52,19-10-2020,11879.2,11873.05,-6.15,-0.051771163
53,16-10-2020,11727.4,11762.45,35.05,0.298872725
54,15-10-2020,12023.45,11680.35,-343.1,-2.853590276
55,14-10-2020,11917.4,11971.05,53.65,0.450182087
56,13-10-2020,11934.65,11934.5,-0.15,-0.001256845
57,12-10-2020,11973.55,11930.95,-42.6,-0.355784208
58,09-10-2020,11852.05,11914.2,62.15,0.524381858
59,08-10-2020,11835.4,11834.6,-0.8,-0.006759383
60,07-10-2020,11679.25,11738.85,59.6,0.510306741
61,06-10-2020,11603.45,11662.4,58.95,0.508038557
62,05-10-2020,11487.8,11503.35,15.55,0.135360992
63,01-10-2020,11364.45,11416.95,52.5,0.461966923
64,30-09-2020,11244.45,11247.55,3.1,0.027569156
65,29-09-2020,11288.6,11222.4,-66.2,-0.58643233
66,28-09-2020,11140.85,11227.55,86.7,0.778217102
67,25-09-2020,10910.4,11050.25,139.85,1.281804517
68,24-09-2020,11011,10805.55,-205.45,-1.865861411
69,23-09-2020,11258.75,11131.85,-126.9,-1.127123349
70,22-09-2020,11301.75,11153.65,-148.1,-1.310416528
71,21-09-2020,11503.8,11250.55,-253.25,-2.201446479
72,18-09-2020,11584.1,11504.95,-79.15,-0.683264129
73,17-09-2020,11539.4,11516.1,-23.3,-0.201916911
74,16-09-2020,11538.45,11604.55,66.1,0.57286724
75,15-09-2020,11487.2,11521.8,34.6,0.301204819
76,14-09-2020,11540.15,11440.05,-100.1,-0.867406403
77,11-09-2020,11447.8,11464.45,16.65,0.145442793
78,10-09-2020,11363.3,11449.25,85.95,0.756382389
79,09-09-2020,11218.6,11278,59.4,0.529477831
80,08-09-2020,11378.55,11317.35,-61.2,-0.53785412
81,07-09-2020,11359.6,11355.05,-4.55,-0.040054227
82,04-09-2020,11354.4,11333.85,-20.55,-0.180987106
83,03-09-2020,11566.2,11527.45,-38.75,-0.335027926
84,02-09-2020,11478.55,11535,56.45,0.491786855
85,01-09-2020,11464.3,11470.25,5.95,0.051900247
86,31-08-2020,11777.55,11387.5,-390.05,-3.311809332
87,28-08-2020,11602.95,11647.6,44.65,0.38481593
88,27-08-2020,11609.3,11559.25,-50.05,-0.431119878
89,26-08-2020,11512.85,11549.6,36.75,0.319208537
90,25-08-2020,11513.1,11472.25,-40.85,-0.354813213
91,24-08-2020,11412,11466.45,54.45,0.477129338
92,21-08-2020,11409.65,11371.6,-38.05,-0.333489634
93,20-08-2020,11317.45,11312.2,-5.25,-0.046388542
94,19-08-2020,11452.15,11408.4,-43.75,-0.382024336
95,18-08-2020,11259.8,11385.35,125.55,1.115028686
96,17-08-2020,11248.9,11247.1,-1.8,-0.016001565
97,14-08-2020,11353.3,11178.4,-174.9,-1.540521258
98,13-08-2020,11334.85,11300.45,-34.4,-0.303488798
99,12-08-2020,11289,11308.4,19.4,0.171848702
100,11-08-2020,11322.25,11322.5,0.25,0.002208042
101,10-08-2020,11270.25,11270.15,-0.1,-0.000887292
102,07-08-2020,11186.65,11214.05,27.4,0.244934811
103,06-08-2020,11185.7,11200.15,14.45,0.129182796
104,05-08-2020,11155.75,11101.65,-54.1,-0.484951707
105,04-08-2020,10946.65,11095.25,148.6,1.357492932
106,03-08-2020,11057.55,10891.6,-165.95,-1.500784532
107,31-07-2020,11139.5,11073.45,-66.05,-0.592935051
108,30-07-2020,11254.3,11102.15,-152.15,-1.351927708
109,29-07-2020,11276.9,11202.85,-74.05,-0.656652094
110,28-07-2020,11154.1,11300.55,146.45,1.312970119
111,27-07-2020,11225,11131.8,-93.2,-0.830289532
112,24-07-2020,11149.95,11194.15,44.2,0.396414334
113,23-07-2020,11135,11215.45,80.45,0.722496632
114,22-07-2020,11231.2,11132.6,-98.6,-0.877911532
115,21-07-2020,11126.1,11162.25,36.15,0.324911694
116,20-07-2020,10999.45,11022.2,22.75,0.206828523
117,17-07-2020,10752,10901.7,149.7,1.392299107
118,16-07-2020,10706.2,10739.95,33.75,0.3152379
119,15-07-2020,10701,10618.2,-82.8,-0.773759462
120,14-07-2020,10750.85,10607.35,-143.5,-1.33477818
121,13-07-2020,10851.85,10802.7,-49.15,-0.452918166
122,10-07-2020,10764.1,10768.05,3.95,0.036696054
123,09-07-2020,10755.55,10813.45,57.9,0.538326724
124,08-07-2020,10818.65,10705.75,-112.9,-1.043568283
125,07-07-2020,10802.85,10799.65,-3.2,-0.029621813
126,06-07-2020,10723.85,10763.65,39.8,0.371135366
127,03-07-2020,10614.95,10607.35,-7.6,-0.071597134
128,02-07-2020,10493.05,10551.7,58.65,0.558941395
129,01-07-2020,10323.8,10430.05,106.25,1.029175304
130,30-06-2020,10382.6,10302.1,-80.5,-0.775335658
131,29-06-2020,10311.95,10312.4,0.45,0.004363869
132,26-06-2020,10378.9,10383,4.1,0.039503223
133,25-06-2020,10235.55,10288.9,53.35,0.521222602
134,24-06-2020,10529.25,10305.3,-223.95,-2.126932118
135,23-06-2020,10347.95,10471,123.05,1.189124416
136,22-06-2020,10318.75,10311.2,-7.55,-0.073167777
137,19-06-2020,10119,10244.4,125.4,1.239252891
138,18-06-2020,9863.25,10091.65,228.4,2.315666743
139,17-06-2020,9876.7,9881.15,4.45,0.045055535
140,16-06-2020,10014.8,9914,-100.8,-1.006510365
141,15-06-2020,9919.35,9813.7,-105.65,-1.06508995
142,12-06-2020,9544.95,9972.9,427.95,4.4835227
143,11-06-2020,10094.1,9902,-192.1,-1.903091905
144,10-06-2020,10072.6,10116.15,43.55,0.432361059
145,09-06-2020,10181.15,10046.65,-134.5,-1.321068838
